"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009612","response to mechanical stimulus","37/1787","173/13739",0.213872832369942,1.64431944260248,3.29763149107141,0.00140154243920408,0.0310722526197633,0.0310722526197633,"SCEL/P2RY1/MEIS2/KCNA5/FOS/KCNC1/SCN9A/NRXN2/BTG2/CASP1/ITGB3/HTR2A/KCNA1/PTPRQ/RYR2/PKD1L1/ATP1A2/TMC2/TRPA1/CALB1/FOSB/PKD1L2/USP53/CXCL12/NRXN1/TEK/PTN/GAB1/CAV3/AQP1/SLC26A5/DMD/TLR8/NTRK1/PDE2A/MAG/KCNK4",37
"GO:0070588","calcium ion transmembrane transport","50/1787","253/13739",0.197628458498024,1.51942775114961,3.22439004511006,0.00149091990897166,0.0326571096861153,0.0326571096861153,"ADCYAP1R1/CACNA2D3/PLCL1/PLCH2/CAV1/P2RX3/CACNA1G/CACNA1A/CACNA2D2/ITGB3/AKAP6/TLR9/GRIN3A/HTR2A/CASQ2/SLC8A2/RYR2/CALML3/CACNB2/PKD1L1/PLN/ATP1A2/TMC2/CATSPER1/TRPA1/TRPM1/CACNA2D1/PKD1L2/MICU3/SLC24A5/CACNB4/GPM6A/TMBIM4/JPH4/WNT3A/GRIN2A/CACNA1H/DMD/SLC8A3/EDNRB/CNGB1/GSTM2/SLC24A4/HRC/TRPC6/SNCA/P2RX6/ANK2/NOS1/LETM2",50
"GO:0042698","ovulation cycle","13/1787","41/13739",0.317073170731707,2.43775506025905,3.56493809096481,0.00149836603831633,0.0326894518956982,0.0326894518956982,"SLIT3/EREG/HAS2/LEP/PDGFRA/PTPRN/MMP19/CA12/GDF10/PTN/SLIT2/ROBO2/EGR1",13
"GO:0050795","regulation of behavior","17/1787","61/13739",0.278688524590164,2.14264221563753,3.45833948471408,0.00153295124656671,0.033254966588439,0.033254966588439,"GRIA1/NR4A3/NPY1R/PENK/MEF2C/PTGDS/NLGN1/GRPR/KCNA2/HTR1B/LEPR/HOXA1/SLC24A4/GNAI1/MCHR1/GHRHR/RELN",17
"GO:2000181","negative regulation of blood vessel morphogenesis","22/1787","88/13739",0.25,1.92207610520425,3.355286508659,0.00164431655880605,0.03503609912849,0.03503609912849,"HOXA5/ADAMTS9/KLF4/SEMA6A/ECSCR/PPARG/DCN/KLK3/NPR1/SPRY2/SEMA4A/ABCC8/TEK/WNT4/SPINK5/ADAMTS1/FBLN5/EFNA3/CLDN5/CD36/ANGPT4/HRG",22
"GO:0048588","developmental cell growth","34/1787","157/13739",0.21656050955414,1.66498312297948,3.24027840470589,0.00171798348167236,0.0364638664559606,0.0364638664559606,"BDNF/RIMS1/SEMA6D/SLIT3/CPNE6/RIMS2/AKAP6/TNN/ISLR2/SYT1/IGF1/NRN1/OLFM1/CXCL12/PLXNA4/MAPT/DCLK1/SEMA5A/CAV3/SEMA3G/SLIT2/SYT3/MEIS1/PRKG1/SLIT1/ADCY10/DCC/ST8SIA2/EDN3/MAG/CDKL3/UNC13A/SEMA3A/NRN1L",34
"GO:0050803","regulation of synapse structure or activity","53/1787","274/13739",0.193430656934307,1.48715377482957,3.1495021902709,0.00180058506911401,0.0379230916864167,0.0379230916864167,"BDNF/IGSF11/LRP4/CACNA2D3/SLITRK5/LRRC4B/MEF2C/DAB1/NRXN2/STX1B/AMIGO1/NLGN1/CLN3/LRFN5/SPARCL1/ARHGAP22/CLSTN2/NRN1/PPFIA2/FGF22/NEGR1/CDH8/LRRK2/NRXN1/GPM6A/SEMA4A/ARHGEF15/NEDD4/SLC17A7/WNT3A/PTPN13/LIN7A/CTTNBP2/CCDC141/PAK3/FGF7/CBLN1/SLIT1/MARK1/IGLON5/LRRTM4/SLITRK4/CAMK2B/ROBO2/ST8SIA2/MUSK/ARC/HOMER1/GRID1/ZDHHC15/RELN/SNCA/OPCML",53
"GO:0006690","icosanoid metabolic process","24/1787","100/13739",0.24,1.84519306099608,3.27995887314197,0.00189023663122058,0.0395528650298003,0.0395528650298003,"CYP2C8/NLRC4/PTGDS/CYP4F3/ALOXE3/CYP2A7/HPGDS/CASP1/FADS1/CYP4F12/ALOX12B/CPA1/CYP4F11/PLA2G5/PTGS2/CYP2B6/FABP5/CYP4A11/CYP4F22/CYP2U1/PLA2G4A/CYP4F2/PLA2G3/AWAT1",24
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","10/1787","28/13739",0.357142857142857,2.74582300743465,3.5755956714699,0.00191378372619755,0.0395528650298003,0.0395528650298003,"AKAP6/CASQ2/RYR2/CALML3/ATP1A2/JPH4/DMD/GSTM2/HRC/ANK2",10
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","10/1787","28/13739",0.357142857142857,2.74582300743465,3.5755956714699,0.00191378372619755,0.0395528650298003,0.0395528650298003,"CASQ2/RYR2/ATP1A2/TNNI3/JPH4/DMD/GSTM2/HRC/ANK2/NOS1",10
"GO:0001525","angiogenesis","80/1787","450/13739",0.177777777777778,1.36680967481191,3.05917715989445,0.00201215223286623,0.0406082364161746,0.0406082364161746,"SMOC2/HOXA5/RHOJ/ARHGAP24/MMRN2/ADAMTS9/C6/BMP4/EREG/FGF10/LEP/CD34/ITGB3/EGR3/KLF4/PDGFRA/TNN/BLOC1S6/SEMA6A/THSD7A/GPLD1/ARHGAP22/ECSCR/CDH5/HYAL1/FGFBP1/NOX5/HTN1/PPARG/DCN/ENPEP/TGFBR3/EGF/STAB2/KLK3/NPR1/MMP19/RORA/HIF3A/HSPB6/KRT1/SPRY2/NRXN1/PTGS2/SEMA4A/HOXA7/RASIP1/LEPR/AMOTL1/BMPER/ABCC8/SEMA5A/TEK/GAB1/SOX17/PTPRB/MMRN1/AQP1/SLIT2/SPINK5/ADAMTS1/FBLN5/MEIS1/EFNA3/IL6/CCL2/RAPGEF3/JAM3/NGFR/CLDN5/CD36/NTRK1/NR4A1/RECK/RSPO3/CMA1/MEOX2/AGTR1/ANGPT4/HRG",80
"GO:0034329","cell junction assembly","78/1787","438/13739",0.178082191780822,1.36915010233728,3.03599912261318,0.00216806588179494,0.0419923881264966,0.0419923881264966,"GRIA1/BDNF/IGSF11/LRP4/COL17A1/SLITRK5/LRRC4B/MEF2C/CDH17/CAV1/MYOC/LAMA3/NRXN2/ACE/AMIGO1/NLGN1/LRFN5/NPTX1/CDH20/TBX5/CDH5/CLSTN2/BSN/ERBB4/NPAS4/POF1B/NEGR1/CDH7/CDH8/CDH15/HOPX/PEAK1/NRXN1/GPM6A/SEMA4A/PLXNA4/MAPT/ARHGEF15/DSG1/CDH22/PCLO/ACHE/TEK/ARHGAP6/WNT3A/FAM107A/PTPN13/LIN7A/WNT4/CCDC141/CDH6/CBLN1/SLIT1/MARK1/OPHN1/IGLON5/TSPAN11/LRRTM4/JAM3/CBLN4/SLITRK4/CLDN19/SORBS1/ROBO2/GPBAR1/CLDN5/ST8SIA2/FER/FRMPD2/MUSK/CORO2B/EGFLAM/PTEN/RELN/SNCA/OPCML/ANK2/HRG",78
"GO:0042759","long-chain fatty acid biosynthetic process","9/1787","24/13739",0.375,2.88311415780638,3.57016348228583,0.00217486632049332,0.0419923881264966,0.0419923881264966,"CYP2C8/ACSBG2/ALOXE3/FADS1/ALOX12B/ACSBG1/PTGS2/GSTM2/ASAH2",9
"GO:0051602","response to electrical stimulus","9/1787","24/13739",0.375,2.88311415780638,3.57016348228583,0.00217486632049332,0.0419923881264966,0.0419923881264966,"GRIA1/BTG2/PALM/KCNJ3/TACR2/SOD2/NTRK1/AKAP12/PTEN",9
"GO:0061436","establishment of skin barrier","9/1787","24/13739",0.375,2.88311415780638,3.57016348228583,0.00217486632049332,0.0419923881264966,0.0419923881264966,"ALOXE3/GRHL3/KLF4/ALOX12B/FA2H/DSC1/TP63/FLG2/FLG",9
"GO:0098810","neurotransmitter reuptake","9/1787","24/13739",0.375,2.88311415780638,3.57016348228583,0.00217486632049332,0.0419923881264966,0.0419923881264966,"SLC6A13/ITGB3/ATP1A2/SLC22A3/SLC6A1/PER2/SLC18A1/SNCA/NOS1",9
"GO:0120162","positive regulation of cold-induced thermogenesis","23/1787","96/13739",0.239583333333333,1.84198960082074,3.20104032120172,0.00238106281268883,0.0447727665110358,0.0447727665110358,"ELOVL3/CAV1/LEP/CIDEA/ADCYAP1/KDM6B/KSR2/PRDM16/OXTR/ADIPOQ/LEPR/ACHE/G0S2/FABP5/ACADL/PER2/ACSL1/PTH2R/FABP4/PPARGC1A/CD36/GATM/ADRB2",23
"GO:0045109","intermediate filament organization","13/1787","43/13739",0.302325581395349,2.32437110396793,3.36318525738712,0.002423930722453,0.0447727665110358,0.0447727665110358,"NEFM/KRT13/KRT79/KRT1/KRT4/GFAP/DES/KRT32/PRPH/BFSP2/KRT10/KRT77/KRT15",13
"GO:0040013","negative regulation of locomotion","51/1787","265/13739",0.192452830188679,1.47963594513837,3.048527578904,0.00242503139662441,0.0447727665110358,0.0447727665110358,"DPP4/GATA3/NAV3/MMRN2/MYOCD/ADAMTS9/MEF2C/BMP4/BMP5/DACH1/IL33/KLF4/TNN/ELANE/TBX5/ARID4A/PPARG/DCN/TGFBR3/DUSP1/CD200R1/CXCL12/ZEB2/HOXA7/ADIPOQ/MCTP1/ABCC8/SEMA5A/EPPIN/WNT4/MMRN1/SLIT2/ATP1B2/PRKG1/MCC/SLIT1/MAGI2/CCL2/CCL28/CLDN19/NGFR/ROBO2/CLDN5/HAS1/RECK/ACVR1C/GCSAM/MEOX2/PTEN/ANGPT4/HRG",51
"GO:0046184","aldehyde biosynthetic process","7/1787","16/13739",0.4375,3.36363318410744,3.6577942957164,0.00243650190290151,0.0447727665110358,0.0447727665110358,"BMP2/BMP5/PCK1/SLC25A10/WNT4/CACNA1H/DAB2",7
"GO:0070341","fat cell proliferation","7/1787","16/13739",0.4375,3.36363318410744,3.6577942957164,0.00243650190290151,0.0447727665110358,0.0447727665110358,"IL6ST/PID1/DIO3/SLC2A4/PER2/IL6/FABP4",7
"GO:0045137","development of primary sexual characteristics","24/1787","102/13739",0.235294117647059,1.80901280489812,3.17102598786398,0.00250684333336168,0.0459112845936072,0.0459112845936072,"ADCYAP1R1/GATA3/SLIT3/ADAM21/ADAM20/EREG/ACE/LEP/GFRA1/TLR9/PDGFRA/PTPRN/ZFPM2/SALL1/ADAM32/MMP19/WNT4/SLIT2/ADAM29/ROBO2/CYP19A1/FER/WNT2B/NTRK1",24
"GO:0030212","hyaluronan metabolic process","10/1787","29/13739",0.344827586206897,2.65113945545414,3.44165843576549,0.00258501372929678,0.0471851172720971,0.0471851172720971,"HAS2/LYVE1/HYAL1/ITIH3/EGF/STAB2/ITIH5/HAS1/ITIH1/HMMR",10
"GO:0060560","developmental growth involved in morphogenesis","33/1787","155/13739",0.212903225806452,1.63686481217394,3.08320929606792,0.00266118116846514,0.0484140467724754,0.0484140467724754,"BDNF/RIMS1/SEMA6D/SLIT3/CPNE6/BMP4/FGF10/RIMS2/TNN/ISLR2/SYT1/NRN1/SALL1/OLFM1/CXCL12/PLXNA4/MAPT/DCLK1/SEMA5A/SEMA3G/SLIT2/SYT3/PRKG1/SLIT1/ADCY10/DCC/ST8SIA2/EDN3/MAG/CDKL3/UNC13A/SEMA3A/NRN1L",33
