"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"COL21A1",72.6492197083861,-2.05574372677837,0.388477918965907,9.79187745724849e-09,2.22807928396344e-07,"Down"
"AURKA",129.413490544633,1.60437088337903,0.29982888410778,9.85558531416215e-09,2.23956946710023e-07,"Up"
"LRRC45",309.394381107067,1.32227178962763,0.24445558292187,1.02180872603648e-08,2.31573549783026e-07,"Up"
"CNR1",48.7266273037988,-1.95467555174074,0.369312104126162,1.03902488576386e-08,2.34469543846614e-07,"Down"
"RIC3",485.195980460703,-1.50095265575119,0.280102793567567,1.03845630657373e-08,2.34469543846614e-07,"Down"
"CLVS1",42.4509189903606,-2.21044533077181,0.419571728661352,1.04011973202368e-08,2.34469543846614e-07,"Down"
"C12orf55",1382.62307023357,-1.90590133371941,0.361507467812137,1.03766474469262e-08,2.34469543846614e-07,"Down"
"TPO",113.353525054005,-2.76367186767539,0.349816223428797,1.04545275136993e-08,2.3535876548769e-07,"Down"
"PTGDR2",24.7333903979557,-1.84455799354123,0.347996709296693,1.06515034457563e-08,2.39475180918383e-07,"Down"
"PTPRN2",25.6004264442555,-1.55891552233799,0.291690865679974,1.06843560504942e-08,2.39895634129771e-07,"Down"
"STX1B",108.545848377182,-1.45546260896463,0.272166105517448,1.09851377485539e-08,2.46322824224188e-07,"Down"
"MMP28",118.894123642856,-1.70601953790578,0.321264947616254,1.10971704003011e-08,2.48506251817576e-07,"Down"
"PAFAH1B3",371.215081936076,1.60884296905274,0.301598404933261,1.11479343404624e-08,2.49313697809391e-07,"Up"
"FCGR3A",437.195229710396,1.91649314206923,0.362691730991047,1.13097871492876e-08,2.52600147239425e-07,"Up"
"ANKRD20A3",108.462377045072,-2.32808817000259,0.444406128387439,1.13401388099837e-08,2.52944780403741e-07,"Down"
"HMGCLL1",27.5026034665266,-2.26555290825447,0.431891747990624,1.14191629164827e-08,2.54372732930638e-07,"Down"
"FAM182B",194.998735032087,-2.28448187872602,0.43605009245188,1.14767414618801e-08,2.55319844175579e-07,"Down"
"TMEM88",146.733424291427,-2.06732302525192,0.393357637400617,1.17214863893318e-08,2.60422853567434e-07,"Down"
"GLT1D1",22.851011841727,-2.25784543258485,0.4313736055477,1.19022906830854e-08,2.64093758716837e-07,"Down"
"LUZP2",34.826176448941,-2.17009990915668,0.413542490881448,1.19994048311344e-08,2.65900536859334e-07,"Down"
"ANO2",138.891538155924,-2.22509855970215,0.425257946688204,1.22433827650573e-08,2.70247167491212e-07,"Down"
"IL33",71.8366422557508,-2.01464023375445,0.383399274920831,1.22410533861145e-08,2.70247167491212e-07,"Down"
"CYSLTR2",25.3101726731043,-2.55804087448466,0.491426048530825,1.22198426666243e-08,2.70247167491212e-07,"Down"
"AFF3",479.102449263795,-1.57449464082893,0.296293488773637,1.23206203861726e-08,2.71245658164154e-07,"Down"
"SAC3D1",153.457209437877,1.49352056388871,0.280251466348272,1.23200336454645e-08,2.71245658164154e-07,"Up"
"LCLAT1",848.063366283952,-1.83577883124556,0.348195164512981,1.23833702030367e-08,2.72273530067286e-07,"Down"
"PGA4",40.9393561104806,-4.10773867087602,0.799315976190496,1.25167516844117e-08,2.74849707971693e-07,"Down"
"AL590867.1",11496.3906536989,-2.05507713480464,0.396295948333701,1.26951719884502e-08,2.78047229390449e-07,"Down"
"TWIST2",286.532369087911,-2.07736177600015,0.397137065341126,1.26925951290078e-08,2.78047229390449e-07,"Down"
"MPP2",114.611341582193,-1.96170119576779,0.373481895638072,1.27407999092254e-08,2.7868650330476e-07,"Down"
"PTGER3",162.048942807781,-1.3099035594653,0.244447577911179,1.28821144158577e-08,2.81414437600026e-07,"Down"
"KLHL3",182.708826109152,-1.10781342342533,0.204997593764354,1.33564607864942e-08,2.91401188227349e-07,"Down"
"COMP",594.967408863556,1.46679576855483,0.275123846114638,1.34948210964744e-08,2.93384887520489e-07,"Up"
"PTPRQ",21.0206862358997,-3.52146611960838,0.682675666406446,1.34728865313354e-08,2.93384887520489e-07,"Down"
"GOLGA6L4",376.437641587062,-1.19540569984697,0.222217289830057,1.34993046405133e-08,2.93384887520489e-07,"Down"
"FAM205A",26.7372355593934,-2.12557527016404,0.406599515432375,1.36101638580321e-08,2.95415490040154e-07,"Down"
"STPG2",21.6185130792367,-2.55082010130637,0.491361105060161,1.36465898381295e-08,2.9582735413807e-07,"Down"
"CDT1",297.148911931322,1.52954556008736,0.288296376514533,1.37533137415994e-08,2.97760120750438e-07,"Up"
"PLXNA4",133.454672576181,-1.6807536026258,0.31865893161625,1.38102911417725e-08,2.98612315606285e-07,"Down"
"PRDM8",73.4465393082915,-1.4951891838258,0.281749837531119,1.38639787020994e-08,2.9913246578963e-07,"Down"
"IL4I1",188.110967868622,1.74479957247469,0.331047535488459,1.39556831076404e-08,2.99880812260519e-07,"Up"
"LOXHD1",45.2669256065912,-2.57055747718057,0.496440226484048,1.39574068471891e-08,2.99880812260519e-07,"Down"
"KPNA2",443.348712811488,1.38506942339938,0.259987560098412,1.39545556586627e-08,2.99880812260519e-07,"Up"
"XKR9",220.584354884248,-2.02288370859641,0.387111486119012,1.4190155776419e-08,3.0449559585045e-07,"Down"
"CKS1B",11168.1772873191,-1.4678419104821,0.279132068879989,1.42088489368111e-08,3.04511260653378e-07,"Down"
"NIPAL4",59.5665330802067,-2.23387906891601,0.429403645398632,1.42289176255122e-08,3.04556327762226e-07,"Down"
"SYTL4",169.829269752757,-1.15171297336502,0.214179746445418,1.42594261695896e-08,3.04824454510572e-07,"Down"
"IER3IP1",2440.95902561537,-1.38558989112582,0.263022490935335,1.43821544778329e-08,3.07060809456201e-07,"Down"
"PRC1",406.697008448112,1.66505184044297,0.315313771687303,1.44179870602788e-08,3.07438637290374e-07,"Up"
"STK32B",48.8762549774197,-1.58610829499851,0.30017756167707,1.45732054369775e-08,3.10358013275932e-07,"Down"
"SLC9B1",52.0751734144873,-2.94479452173851,0.571653868156392,1.46941263484652e-08,3.12540564440629e-07,"Down"
"ITIH5",585.453488714351,-1.17940700123578,0.219917217355251,1.48476280639241e-08,3.15409763082258e-07,"Down"
"ATF3",1027.0748722696,-1.74531728549538,0.332398499481022,1.4907881285412e-08,3.16293371151819e-07,"Down"
"GAPDH",15609.8441755042,1.56789756709046,0.296377530628964,1.51740620871502e-08,3.21136954433671e-07,"Up"
"PER1",2487.96845887959,-1.70376554963547,0.324977437884742,1.52590578957531e-08,3.22533104050881e-07,"Down"
"ZNF423",136.182935119767,-1.27753666457516,0.239826482027563,1.53172666395208e-08,3.23360279045028e-07,"Down"
"RSPO3",48.9616903914971,-1.97194099844444,0.37808588781977,1.55667871046245e-08,3.28219123131337e-07,"Down"
"PARM1",127.714086922058,-1.46502084719013,0.276938143733107,1.56474551677883e-08,3.29510136651362e-07,"Down"
"RASD2",197.333753169218,1.87956317757055,0.35975663425573,1.58339135286957e-08,3.33022955506762e-07,"Up"
"TAS1R1",20.0892552222143,-2.22197147682115,0.429139518187729,1.61541110805016e-08,3.39336420119781e-07,"Down"
"WNT2B",116.979627208286,-1.41349701652328,0.266988528446187,1.62313766342231e-08,3.4017991180364e-07,"Down"
"FRG2C",42.287908370924,-2.69749701133489,0.5245664368515,1.6234399991101e-08,3.4017991180364e-07,"Down"
"KRT1",6161.6232797726,-5.88797053631022,1.17147497138372,1.66578147901212e-08,3.48621328792759e-07,"Down"
"COL14A1",722.840050897667,-1.77554136257365,0.341281948253891,1.68343872103989e-08,3.51882283589003e-07,"Down"
"SLCO1C1",20.202174977863,-3.21157617280323,0.628400666491975,1.6867133667545e-08,3.52132573808157e-07,"Down"
"KLHL33",17.0090161323724,-2.84509851825151,0.55431695728981,1.69127274976621e-08,3.52650131045963e-07,"Down"
"INHBA",277.804990292626,1.8077010685781,0.346070036783445,1.69755617358467e-08,3.53525457673309e-07,"Up"
"GALNT9",57.3586943800461,-2.94206802975585,0.574289375308673,1.70254551442455e-08,3.54129467000307e-07,"Down"
"PRRG3",80.2762687778052,-1.81984063943338,0.348928050815494,1.71890107174231e-08,3.57093271668818e-07,"Down"
"MYH2",31.0270232040774,-4.54501871447608,0.487090605387393,1.75090897758285e-08,3.62452395269007e-07,"Down"
"PCDH19",32.6980565150601,-1.6295327728437,0.311046430006151,1.74751080795539e-08,3.62452395269007e-07,"Down"
"COL28A1",373.163767575985,-1.40902198725148,0.266798038293728,1.75111203235793e-08,3.62452395269007e-07,"Down"
"STEAP3",424.42376965415,1.46938968793124,0.278780964649988,1.76345082231513e-08,3.64561199266904e-07,"Up"
"AARD",210.179908565402,1.95910104010568,0.377237598375048,1.78860298378987e-08,3.69310569807624e-07,"Up"
"CORO2B",55.1398535256903,-1.58525870159862,0.302673821176019,1.84577097201242e-08,3.80650967366844e-07,"Down"
"SOX17",87.070828668208,-1.6782580608411,0.321465724240343,1.85138807640901e-08,3.81345451655961e-07,"Down"
"UBE2C",342.92053154368,1.47418825948571,0.280429021297239,1.87474541622041e-08,3.85687916210782e-07,"Up"
"SEMA3D",62.4282243606411,-1.58107884928255,0.30246176669554,1.98095306985218e-08,4.06551046490729e-07,"Down"
"PKNOX2",41.9539298956797,-2.07808319506582,0.403223694295731,2.00002900790808e-08,4.09969670399731e-07,"Down"
"HBEGF",185.080807494285,-1.68551446528585,0.324075837977269,2.03733359679107e-08,4.17112066821282e-07,"Down"
"UBE2S",647.998412550843,1.37956310762358,0.261575787341531,2.04640666972547e-08,4.18464244453391e-07,"Up"
"CACNB2",143.734037064676,-1.26029045425349,0.238331942978046,2.05209105527418e-08,4.19121055048288e-07,"Down"
"G0S2",1059.36791170469,-2.86117673108786,0.562652525954467,2.08089648895651e-08,4.24492867398204e-07,"Down"
"TMEM8A",765.513854791561,1.37193718458908,0.260516244721967,2.13273252396125e-08,4.33502179210925e-07,"Up"
"PIK3R1",1017.16979891751,-1.57403061524704,0.302013698362534,2.13199027366683e-08,4.33502179210925e-07,"Down"
"CTSB",6740.73887072555,1.36820466559639,0.259403588790699,2.13256851729557e-08,4.33502179210925e-07,"Up"
"DCDC2",51.5195029977767,-2.28124989638376,0.445377206748603,2.15212349627153e-08,4.36919730644252e-07,"Down"
"FHL5",31.0146821645871,-1.84962311366833,0.357746820427634,2.17118111091585e-08,4.4026150947662e-07,"Down"
"ZFPM2",218.69845248292,-1.36680376047001,0.260726474306938,2.18839037111661e-08,4.43220950671073e-07,"Down"
"EN1",371.37625644588,2.75880305159691,0.541793461501167,2.19296612184225e-08,4.43617681354056e-07,"Up"
"PPP1R1A",131.842728589115,-3.00077456502998,0.362935417544091,2.19845624278518e-08,4.44198214871208e-07,"Down"
"CXCL3",103.765505564883,-2.28248738278632,0.446490202267905,2.23503415609476e-08,4.51051178739504e-07,"Down"
"FAM13A",412.846046200365,-1.20284243496054,0.227629647147829,2.2458088163655e-08,4.52015415013068e-07,"Down"
"SLC26A5",48.5018977073424,-2.34907413441312,0.459895470868483,2.24781143732903e-08,4.52015415013068e-07,"Down"
"CHPF",961.142442301332,1.47283845970669,0.281574158790348,2.30551616747536e-08,4.63070024538416e-07,"Up"
"KIF26B",190.548606008295,1.75871870864258,0.340435503680178,2.436986822967e-08,4.88897048792148e-07,"Up"
"PROS1",119.906004453444,-2.49916763084,0.237753785809952,2.51709421085883e-08,5.04370934544668e-07,"Down"
"SEC14L5",26.4717541227628,-2.00969803276241,0.393038693712557,2.58847611134717e-08,5.18061948518976e-07,"Down"
"PNMA5",16.9556966516553,-2.63536743544119,0.520825809378644,2.62251002196505e-08,5.24254597787164e-07,"Down"
"FGF14",24.5421494059163,-3.44123068717726,0.354611173443409,2.63617657324553e-08,5.26365904236258e-07,"Down"
"HMCN2",715.695361202655,-1.39391502865566,0.267813616373319,2.67982379156677e-08,5.34451446054587e-07,"Down"
"MBOAT1",1682.07597019201,-2.24605229837885,0.442824890546986,2.82417101201452e-08,5.6191721825904e-07,"Down"
"PARP15",3385.23877910704,-1.9491708106788,0.38207364892189,2.833108930862e-08,5.63034731488542e-07,"Down"
"ADAM21",25.351945970989,-2.30654564904932,0.455474728214036,2.88420163359061e-08,5.72517401553021e-07,"Down"
"NUDT8",290.594136723544,1.83688199058155,0.35869353456004,2.89884930408486e-08,5.74751969623936e-07,"Up"
"ASTN1",38.9816767690748,-2.19359807806795,0.432341964237537,2.90291746438607e-08,5.74886178227483e-07,"Down"
"TMPO",508.732989704122,1.0711094855244,0.202737311619738,2.94825962601778e-08,5.8318433115815e-07,"Up"
"STMN2",29.3118202384243,-2.56577433584979,0.50956895132175,2.95525170846144e-08,5.83886095126321e-07,"Down"
"FAM126A",264.130687614757,-1.35907166889647,0.261683581661205,2.97713590907637e-08,5.87223709392431e-07,"Down"
"RHPN1",613.181364138535,1.76430563136912,0.344284449417588,2.97907261725749e-08,5.87223709392431e-07,"Up"
"PTPRH",40.3882143629186,-1.86245302450114,0.365373411633706,3.05327239392055e-08,6.0115068085646e-07,"Down"
"LSR",1435.36811588931,1.56164453397711,0.303227713237596,3.06664563562107e-08,6.03083257715178e-07,"Up"
"PSG2",77.5610160857837,-4.50878550170522,0.911994628285519,3.10546486009511e-08,6.1000973706063e-07,"Down"
"CXCR2",90.670458384211,-2.10242153645235,0.41535444775361,3.21521846296646e-08,6.30837770650549e-07,"Down"
"NPTX1",39.0045118519388,-2.47487077519882,0.492009216992481,3.22591709189986e-08,6.32205162333946e-07,"Down"
"FER",276.617334562001,-1.21013948861448,0.232466755153893,3.28464980403547e-08,6.42972095589022e-07,"Down"
"IQCJ",40.025094511865,-3.27103394431473,0.65677273342977,3.29023234302035e-08,6.43322014750645e-07,"Down"
"DUX4L2",399.335226539148,-4.83776579279755,0.983139571508698,3.30740271296517e-08,6.45934225693381e-07,"Down"
"ETFDH",259.822821054004,-1.27728511032828,0.246450366437807,3.33655425329066e-08,6.50877649042385e-07,"Down"
"GSTM5",84.3492064453596,-2.16627669214107,0.430031438785494,3.46176530887222e-08,6.74526959954045e-07,"Down"
"HIST1H2BE",545.91705916239,1.83378274768285,0.360828236263939,3.50420169630559e-08,6.82011792833207e-07,"Up"
"P2RX6",32.0196490295229,-2.06051793929696,0.408089113608585,3.55427940718963e-08,6.90964959984847e-07,"Down"
"TPPP3",380.439145635977,-1.70315084938209,0.334593023831653,3.60897934936888e-08,7.00795165297838e-07,"Down"
"PRELP",345.451378665484,-1.11753717843886,0.214295550851992,3.61483942435202e-08,7.0112995333656e-07,"Down"
"SLC1A7",53.1052463837285,-1.49887108194593,0.29231566535427,3.6261640819935e-08,7.01720702259747e-07,"Down"
"AL445665.1",173.702504055562,-2.1863871728761,0.435094012870625,3.69461132346594e-08,7.12526179242259e-07,"Down"
"ERBB4",119.41487731947,-2.03458864045914,0.403527376136511,3.6937201448649e-08,7.12526179242259e-07,"Down"
"HIST1H3A",629.225696772985,2.01687881483371,0.39903919379883,3.70185613270264e-08,7.13112104108809e-07,"Up"
"SLAMF8",151.547378172776,1.4817906036849,0.289218696707756,3.7540975164865e-08,7.22354836543465e-07,"Up"
"TUBB",3720.14304872465,1.32928245026579,0.256184740864744,3.79588638761653e-08,7.29567642209472e-07,"Up"
"NCAM1",206.139387964862,-1.82797348036208,0.361109020510355,3.80549220446612e-08,7.30585547566361e-07,"Down"
"MEOX1",93.8107320965236,-1.78392530947824,0.352264257192488,3.90032463123659e-08,7.47944605754782e-07,"Down"
"C19orf35",190.134275455184,-1.41751734044559,0.276487151568102,3.95140686149598e-08,7.56884170803163e-07,"Down"
"COLGALT2",43.8813270844034,-2.04903568595468,0.407908256396042,4.02873456781495e-08,7.70825151169289e-07,"Down"
"LRRC17",78.7812212705373,-1.59949354472095,0.31458680107751,4.05910998654778e-08,7.75761358421173e-07,"Down"
"MS4A4E",721.092922021962,-1.26994721516807,0.246390813510544,4.1020226836793e-08,7.8307982583031e-07,"Down"
"OAS2",442.13153399851,1.77158058725631,0.349911889509427,4.14776236282979e-08,7.87667759497197e-07,"Up"
"EPB41L4A",234.465501248037,-1.1210218159812,0.21581535771462,4.13579266172607e-08,7.87667759497197e-07,"Down"
"CDK15",42.4641783617647,-2.17207834934551,0.43406398292442,4.14514259609951e-08,7.87667759497197e-07,"Down"
"CACNA2D3",33.7054735981285,-2.46681021574077,0.495355002934366,4.13602600078734e-08,7.87667759497197e-07,"Down"
"MCM7",1092.56258970473,1.1453753119521,0.219877479843436,4.14928804407148e-08,7.87667759497197e-07,"Up"
"EYA4",24.4109375325006,-4.57704970068457,0.643724783920151,4.18012713945851e-08,7.92634398972044e-07,"Down"
"VGLL1",180.729438646367,2.53398568285911,0.509032368518777,4.20389133688208e-08,7.94762665119639e-07,"Up"
"PTPRB",160.296318214198,-1.16314707769271,0.225137365507782,4.19829316922046e-08,7.94762665119639e-07,"Down"
"STRC",109.053150846387,-1.71178203843139,0.3381818420761,4.20541594273429e-08,7.94762665119639e-07,"Down"
"MAP6",46.0646085246977,-1.43669893539044,0.281286270314056,4.23474565043381e-08,7.98525119756996e-07,"Down"
"C1QTNF9B",32.7525125322942,-2.41763541865794,0.485449548192327,4.23184309640365e-08,7.98525119756996e-07,"Down"
"GPR97",77.0562396034715,-2.43287740425137,0.489327200203479,4.27008156997514e-08,8.04293586380207e-07,"Down"
"USP6",137.130889922043,-1.89921807326881,0.377671386445638,4.2804698962025e-08,8.0535544595366e-07,"Down"
"KRT15",3437.48377699407,-1.61707750430306,0.321816569466471,4.32383702930354e-08,8.11713015733706e-07,"Down"
"TECTA",29.1557355793934,-2.17446373544882,0.435079582429354,4.35854015749654e-08,8.17322707410191e-07,"Down"
"AQP7",249.800848719262,-2.32244054428556,0.467066300107943,4.39981814934128e-08,8.24151572018048e-07,"Down"
"TONSL",316.552250341446,1.31107426526869,0.255017190601426,4.46848553632531e-08,8.35168322070414e-07,"Up"
"MAATS1",67.8453475945668,-1.68475675097134,0.333318157180559,4.47485630729786e-08,8.35437930851468e-07,"Down"
"ARHGEF15",374.235015044738,-1.31517105968378,0.256637110176464,4.51081330503195e-08,8.41224501066024e-07,"Down"
"C20orf26",32.9995409518362,-2.77940399775353,0.563015261628705,4.59180574942158e-08,8.55387813892248e-07,"Down"
"RASSF8",213.697262610763,-1.1427251650972,0.221262720662146,4.66008955373988e-08,8.66204365296035e-07,"Down"
"PCK1",86.0993148696358,-2.65459578715435,0.537295173072249,4.65988805729194e-08,8.66204365296035e-07,"Down"
"CCDC68",24.045982783652,-5.07698064905722,0.521368573069747,4.74345451275837e-08,8.80734292445563e-07,"Down"
"MAZ",1983.95937170286,1.34062352366958,0.262257962715811,4.76441246606534e-08,8.83657769417283e-07,"Up"
"SCUBE2",409.921625430717,-1.92650871336486,0.385316463710525,4.87955007972956e-08,8.99749858359666e-07,"Down"
"HIST1H2BK",2936.85398415926,1.77076396360276,0.35140073025567,4.89894478094603e-08,8.99749858359666e-07,"Up"
"USP17L30",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"USP17L26",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"USP17L25",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"USP17L28",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"USP17L29",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"USP17L24",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"USP17L27",39.8142458436246,-2.86895901669335,0.583036650956262,4.89374041952907e-08,8.99749858359666e-07,"Down"
"SMG5",1038.37879864385,1.18971763931011,0.230605482292416,4.90598239906632e-08,9.00067247066799e-07,"Up"
"PPARGC1A",151.344343878668,-2.53150415659545,0.512877787393542,4.94287515129157e-08,9.05855346645349e-07,"Down"
"PDXK",1778.85242238642,1.08338282248878,0.20951659968931,5.00034275190491e-08,9.15397519765572e-07,"Up"
"TBX15",85.148599402391,-1.53294517363906,0.303567714756135,5.08905088250292e-08,9.30632044877988e-07,"Down"
"CHGA",61.8913551070485,-1.99270573957889,0.400116834813673,5.15288560399185e-08,9.41290051280924e-07,"Down"
"FBXO41",142.026021726547,1.29900836937521,0.254037441975488,5.16401628303132e-08,9.4230790129114e-07,"Up"
"HIST1H2BB",255.046971954647,2.39952159036093,0.48535736338878,5.25622288552149e-08,9.58102046831832e-07,"Up"
"TUBB8",138.339497948156,-3.32455541791798,0.681229283192825,5.26982550961846e-08,9.58520193552061e-07,"Down"
"ZNF469",252.495113993674,1.41068756339761,0.277453396272335,5.26878909101032e-08,9.58520193552061e-07,"Up"
"SEMA5A",256.022282456375,-1.42215821676274,0.280534427389721,5.30614638967341e-08,9.64092107156951e-07,"Down"
"CPA1",16.0473757622607,-2.99641097247193,0.612418924021032,5.33830097225001e-08,9.68895910937711e-07,"Down"
"KCNK5",185.56859738876,1.76577749531268,0.352566447810351,5.39450387206315e-08,9.78049514857909e-07,"Up"
"UTP11L",430.425665375759,-1.70639596196221,0.340624405042097,5.48543049692625e-08,9.93472412221088e-07,"Down"
"TAP2",11249.5714667841,-1.32614068738754,0.264044246960831,5.53870601224528e-08,1.00205063307985e-06,"Down"
"HYAL1",124.754011124924,-1.48505124405712,0.294181610859898,5.54970065047951e-08,1.00296935423165e-06,"Down"
"C11orf88",82.3696871318361,-2.10384154340261,0.424554947649257,5.56216125096072e-08,1.00415077237791e-06,"Down"
"NEGR1",242.40462428913,-1.31313693281962,0.259108529322942,5.68484996798438e-08,1.02303159933409e-06,"Down"
"CPD",610.38930468604,-1.33199720298706,0.262538898668227,5.78295630926357e-08,1.03958298361226e-06,"Down"
"PKM",4673.95496044573,1.15193257983895,0.224038477189528,5.98155368638916e-08,1.07300844541449e-06,"Up"
"CYB561",1039.97266020459,1.21655590974498,0.237577749939157,6.08013349211867e-08,1.08844410194934e-06,"Up"
"PTK7",1437.14400631859,1.10392711381864,0.215075352086311,6.0868629580461e-08,1.08844410194934e-06,"Up"
"KCNC1",27.227979053062,-2.39837113032911,0.4885174854604,6.08629910211299e-08,1.08844410194934e-06,"Down"
"NR3C2",122.707943778586,-1.38726018765628,0.274693744602034,6.16290564299558e-08,1.10088067924195e-06,"Down"
"ADM2",106.846161144526,1.53007528637545,0.304859944442662,6.37683221144878e-08,1.1366988396265e-06,"Up"
"KRBOX1",1262.71648306686,-1.50687334800204,0.300419163805355,6.37410693420638e-08,1.1366988396265e-06,"Down"
"ADAMTS1",657.701986891818,-1.54315481803302,0.30823658224328,6.45138487844464e-08,1.1487802149096e-06,"Down"
"PTPN13",210.010772722008,-1.18242229375486,0.232220519731345,6.47127820653697e-08,1.151113411933e-06,"Down"
"PIANP",77.4882937274772,-2.10425299129573,0.427669251049557,6.64544110390574e-08,1.18054022252239e-06,"Down"
"CTD-2117L12.1",2644.67717259354,-1.49788776408306,0.29956344718477,6.65063657685752e-08,1.18054022252239e-06,"Down"
"GPR144",68.3132467390762,-2.95211022909262,0.608342583428945,6.69566874062953e-08,1.18604991108831e-06,"Down"
"HEPN1",19.3696331061118,-3.24742138068156,0.670340536321015,6.69453471307674e-08,1.18604991108831e-06,"Down"
"C11orf72",1374.28362080073,-1.32712238482153,0.263067914997646,6.73898583361536e-08,1.19247690867899e-06,"Down"
"CENPA",89.6962655243715,2.08147224222825,0.422730379063138,6.78297959963114e-08,1.19860352044378e-06,"Up"
"HIST1H2BH",1209.30479705775,2.08510678314269,0.423004987078328,6.78774999779396e-08,1.19860352044378e-06,"Up"
"DTL",115.474420877808,1.89814401710278,0.384129395851378,6.97402710850551e-08,1.23021547911952e-06,"Up"
"KLF9",268.195004359274,-1.43967357125018,0.287404057642057,7.10485005062136e-08,1.25198979270409e-06,"Down"
"INPP5J",189.880994026392,-1.68554170460169,0.339721281589593,7.12753214548463e-08,1.25468250187181e-06,"Down"
"TCF19",204.093522565295,1.56810990500628,0.31436090945152,7.28685788736829e-08,1.28038310040931e-06,"Up"
"FAM227B",566.757989695212,-1.29639636149225,0.257329053536997,7.28863669121626e-08,1.28038310040931e-06,"Down"
"CCDC38",40.8360266172994,-2.47754352145644,0.509095838442522,7.33154486907875e-08,1.28658745984082e-06,"Down"
"PIK3C2G",83.1933000697641,-1.90949606985469,0.387868159942771,7.35540343541089e-08,1.28873368306091e-06,"Down"
"FRA10AC1",146.085583738357,-1.68720636134026,0.340492207888713,7.35897950214112e-08,1.28873368306091e-06,"Down"
"MAGED1",890.456106314774,1.16576818638081,0.229107711945411,7.50063387844725e-08,1.31218519615519e-06,"Up"
"HIST1H3D",1592.53728395321,2.05075522562965,0.417556983510968,7.62572621238853e-08,1.33269392528258e-06,"Up"
"KLF4",1044.91136961098,-1.83896007431443,0.373847538434021,7.78247753375024e-08,1.3586875298881e-06,"Down"
"SOD2",4733.24105914441,-1.46177808389786,0.2968782976959,7.91005438080228e-08,1.37953952534321e-06,"Down"
"PPAP2B",690.802003766223,-1.17385183262443,0.234059785045178,8.10877801678948e-08,1.41274414121907e-06,"Down"
"ARPC1B",1993.05527390404,1.32186145712714,0.263688055447966,8.18717009376837e-08,1.42493744794211e-06,"Up"
"MYOM3",50.418258388409,-1.57680931025597,0.318489053087232,8.21667233687633e-08,1.4286054303049e-06,"Down"
"TBC1D15",301.390507423388,-1.23812513646979,0.24620792324383,8.28355360930631e-08,1.43875820476394e-06,"Down"
"RNF148",32.5126226890737,-2.17672158595174,0.447351867548428,8.29893279844648e-08,1.43995403069872e-06,"Down"
"SLC7A3",13.133429281289,-2.69741658801674,0.558584626108829,8.35021597876238e-08,1.44737076965215e-06,"Down"
"FBXL7",174.240854965947,-1.10423764174435,0.218846693213776,8.60684187432685e-08,1.49032873803461e-06,"Down"
"FAM83C",57.0440857758661,-3.86434245035781,0.812832058447144,8.63092574823108e-08,1.49173761293901e-06,"Down"
"SERPINB2",64.6176367561699,-3.99462473423038,0.840625851104349,8.63257785684973e-08,1.49173761293901e-06,"Down"
"TP53AIP1",58.7577323939154,-2.34027482799303,0.483584315035663,8.71259134745327e-08,1.5040310440125e-06,"Down"
"MYOT",33.7100829034302,-3.50161060198275,0.480924333442759,8.87163658201184e-08,1.52992861992131e-06,"Down"
"VIPR2",82.1516096388113,-1.50245092575028,0.30369040041026,9.04115806534427e-08,1.55757836914346e-06,"Down"
"STRA13",716.348198108421,1.11724022608177,0.221499922512006,9.13604819043327e-08,1.57132726794525e-06,"Up"
"CFL1",6247.81005025568,1.3509113577135,0.27011743416415,9.13950381190428e-08,1.57132726794525e-06,"Up"
"ADAMTS9",509.87336636325,-1.86564859820681,0.382167778579092,9.24248611669715e-08,1.58742274215046e-06,"Down"
"ZNF493",726.405673130911,-1.22888972799774,0.24535471602493,9.28613249671155e-08,1.59330483890946e-06,"Down"
"PPP1R27",77.505028317136,-2.68729113454059,0.560215410770542,9.38517326892898e-08,1.60866994190985e-06,"Down"
"LCN15",21.9310992103027,-2.12065865054735,0.437253909906542,9.60242472188469e-08,1.64424549379181e-06,"Down"
"CCNB2",109.932743999894,1.62306973764963,0.33031677969657,9.73039234097925e-08,1.66447639721776e-06,"Up"
"LSM4",655.120788393658,1.27954979374291,0.255892943362289,9.79360826575576e-08,1.67360128347875e-06,"Up"
"KRTAP5-11",43.983155118918,-4.69780053437131,0.999375973649452,9.86783445598006e-08,1.68289265289511e-06,"Down"
"SPINK9",453.651495372596,-2.19715415196261,0.455614055389323,1.01764978677529e-07,1.73378886285574e-06,"Down"
"RELN",76.0461915622294,-2.1467182917598,0.445314193418688,1.06444267402781e-07,1.81168998093568e-06,"Down"
"CACNB4",69.4058147571466,-1.40371591907852,0.284439133411078,1.09595740159884e-07,1.8615901675254e-06,"Down"
